experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,date_of_heading,thousand_kernel_weight,plant_height,ear_density,oidium,yellow_rust,black_rust,septoria_nodorum,fusarium_ear,zeleny,name,description,campaign,site_name,longitude,latitude,remarks
260,CHE001,Triticum,7090,NA,NA,159,20120608,34.6,86.7,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2012,multipication breeding programme,2011-2012,Oensingen,7.7228,47.2879,NA
309,CHE001,Triticum,7090,NA,NA,157,20120606,27.2,81.1,NA,NA,NA,NA,NA,NA,NA,8046RZ2012,multipication breeding programme,2011-2012,Zürich,8.5092,47.4221,NA
363,CHE001,Triticum,7090,NA,NA,160,20120609,28.5,75.8,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
17,CHE001,Triticum,7092,NA,NA,154.3,20120603,41,85,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2012,multipication breeding programme,2011-2012,Bettens,6.5751,46.6242,NA
37,CHE001,Triticum,7092,NA,NA,145,20120525,46,NA,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7092,NA,NA,147,20120527,46.1,87.6,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
79,CHE001,Triticum,7092,NA,NA,148.3,20120528,36,88.3,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
102,CHE001,Triticum,7092,NA,NA,145.3,20120525,42.5,86.7,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2012,multipication breeding programme,2011-2012,Moudon,6.7921,46.672,NA
128,CHE001,Triticum,7092,NA,NA,146,20120526,42.1,85,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
128,CHE001,Triticum,7092,NA,NA,146,20120526,42.9,84.8,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
163,CHE001,Triticum,7092,NA,NA,148.9,20120529,43.1,88,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2012,multipication breeding programme,2011-2012,Posieux,7.108,46.7715,NA
184,CHE001,Triticum,7092,NA,NA,149,20120529,38.9,96.7,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2012,multipication breeding programme,2011-2012,Vouvry,6.9024,46.3329,NA
218,CHE001,Triticum,7092,NA,NA,152.7,20120602,34,93.3,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2012,multipication breeding programme,2011-2012,Zollikofen,7.4548,46.9959,NA
236,CHE001,Triticum,7092,NA,NA,151.5,20120601,NA,NA,NA,NA,NA,NA,NA,NA,NA,3186DUEDINGEN2012,multipication breeding programme,2011-2012,Düdingen,7.1915,46.8462,NA
272,CHE001,Triticum,7092,NA,NA,150.7,20120531,36.9,93.5,NA,NA,NA,NA,NA,NA,NA,5444KUETEN2012,multipication breeding programme,2011-2012,Künten,8.3254,47.386,NA
339,CHE001,Triticum,7092,NA,NA,151.4,20120531,31.8,96.1,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2012,multipication breeding programme,2011-2012,Lindau,8.6764,47.4433,NA
339,CHE001,Triticum,7092,NA,NA,148.3,20120528,NA,NA,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2012,multipication breeding programme,2011-2012,Lindau,8.6764,47.4433,NA
363,CHE001,Triticum,7092,NA,NA,154.4,20120603,37.9,82.6,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
37,CHE001,Triticum,7095,NA,NA,144,20120524,44.6,NA,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
79,CHE001,Triticum,7095,NA,NA,147.3,20120527,38.6,78.3,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
128,CHE001,Triticum,7095,NA,NA,148.3,20120528,36.9,76.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
236,CHE001,Triticum,7095,NA,NA,150.3,20120530,NA,NA,NA,NA,NA,NA,NA,NA,NA,3186DUEDINGEN2012,multipication breeding programme,2011-2012,Düdingen,7.1915,46.8462,NA
339,CHE001,Triticum,7095,NA,NA,147.3,20120527,NA,NA,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2012,multipication breeding programme,2011-2012,Lindau,8.6764,47.4433,NA
37,CHE001,Triticum,7096,NA,NA,158.5,20120608,NA,95,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
79,CHE001,Triticum,7096,NA,NA,164,20120613,NA,98.7,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
102,CHE001,Triticum,7096,NA,NA,158.7,20120608,NA,101.8,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2012,multipication breeding programme,2011-2012,Moudon,6.7921,46.672,NA
128,CHE001,Triticum,7096,NA,NA,154.1,20120603,NA,106.7,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
193,CHE001,Triticum,7096,NA,NA,169.3,20120618,NA,99.4,NA,NA,NA,NA,NA,NA,NA,2046FONTAINES2012,multipication breeding programme,2011-2012,Fontaines NE,6.9018,47.0427,NA
260,CHE001,Triticum,7096,NA,NA,163.7,20120613,37.4,106.7,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2012,multipication breeding programme,2011-2012,Oensingen,7.7228,47.2879,NA
309,CHE001,Triticum,7096,NA,NA,162,20120611,28.7,92.7,NA,NA,NA,NA,NA,NA,NA,8046RZ2012,multipication breeding programme,2011-2012,Zürich,8.5092,47.4221,NA
363,CHE001,Triticum,7096,NA,NA,164.3,20120613,34.8,93.3,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
17,CHE001,Triticum,7097,NA,NA,NA,20120101,44.3,96.7,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2012,multipication breeding programme,2011-2012,Bettens,6.5751,46.6242,NA
37,CHE001,Triticum,7097,NA,NA,142,20120522,42.7,NA,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7097,NA,NA,143,20120523,45.1,108,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
79,CHE001,Triticum,7097,NA,NA,143,20120523,38.3,108.3,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
102,CHE001,Triticum,7097,NA,NA,141.3,20120521,40.7,110.1,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2012,multipication breeding programme,2011-2012,Moudon,6.7921,46.672,NA
128,CHE001,Triticum,7097,NA,NA,144.3,20120524,42.5,91.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
128,CHE001,Triticum,7097,NA,NA,144,20120524,42.5,100.6,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
163,CHE001,Triticum,7097,NA,NA,143.5,20120524,46,100.1,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2012,multipication breeding programme,2011-2012,Posieux,7.108,46.7715,NA
184,CHE001,Triticum,7097,NA,NA,144.3,20120524,39.5,116.6,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2012,multipication breeding programme,2011-2012,Vouvry,6.9024,46.3329,NA
218,CHE001,Triticum,7097,NA,NA,146.7,20120527,40.2,109.8,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2012,multipication breeding programme,2011-2012,Zollikofen,7.4548,46.9959,NA
236,CHE001,Triticum,7097,NA,NA,145.8,20120526,NA,NA,NA,NA,NA,NA,NA,NA,NA,3186DUEDINGEN2012,multipication breeding programme,2011-2012,Düdingen,7.1915,46.8462,NA
272,CHE001,Triticum,7097,NA,NA,144.7,20120525,43.9,113,NA,NA,NA,NA,NA,NA,NA,5444KUETEN2012,multipication breeding programme,2011-2012,Künten,8.3254,47.386,NA
339,CHE001,Triticum,7097,NA,NA,145.5,20120526,41,110.2,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2012,multipication breeding programme,2011-2012,Lindau,8.6764,47.4433,NA
339,CHE001,Triticum,7097,NA,NA,143,20120523,NA,NA,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2012,multipication breeding programme,2011-2012,Lindau,8.6764,47.4433,NA
363,CHE001,Triticum,7097,NA,NA,150.2,20120530,40.2,100.9,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
37,CHE001,Triticum,7098,NA,NA,154,20120603,NA,86.7,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
79,CHE001,Triticum,7098,NA,NA,158.3,20120607,NA,88.9,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
102,CHE001,Triticum,7098,NA,NA,155.4,20120604,NA,88.1,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2012,multipication breeding programme,2011-2012,Moudon,6.7921,46.672,NA
128,CHE001,Triticum,7098,NA,NA,151.9,20120601,NA,96.7,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
193,CHE001,Triticum,7098,NA,NA,168.7,20120618,NA,85,NA,NA,NA,NA,NA,NA,NA,2046FONTAINES2012,multipication breeding programme,2011-2012,Fontaines NE,6.9018,47.0427,NA
260,CHE001,Triticum,7098,NA,NA,158.7,20120608,34.8,95,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2012,multipication breeding programme,2011-2012,Oensingen,7.7228,47.2879,NA
309,CHE001,Triticum,7098,NA,NA,156.3,20120605,29.3,89.1,NA,NA,NA,NA,NA,NA,NA,8046RZ2012,multipication breeding programme,2011-2012,Zürich,8.5092,47.4221,NA
363,CHE001,Triticum,7098,NA,NA,158,20120607,31.1,84.6,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
37,CHE001,Triticum,7099,NA,NA,158,20120607,NA,93.3,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
79,CHE001,Triticum,7099,NA,NA,161.7,20120611,NA,92.8,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
102,CHE001,Triticum,7099,NA,NA,156.7,20120606,NA,94.9,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2012,multipication breeding programme,2011-2012,Moudon,6.7921,46.672,NA
128,CHE001,Triticum,7099,NA,NA,153.4,20120602,NA,103.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
193,CHE001,Triticum,7099,NA,NA,170.7,20120620,NA,92.5,NA,NA,NA,NA,NA,NA,NA,2046FONTAINES2012,multipication breeding programme,2011-2012,Fontaines NE,6.9018,47.0427,NA
260,CHE001,Triticum,7099,NA,NA,162.3,20120611,44.1,98.3,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2012,multipication breeding programme,2011-2012,Oensingen,7.7228,47.2879,NA
309,CHE001,Triticum,7099,NA,NA,160.3,20120609,34.6,89.1,NA,NA,NA,NA,NA,NA,NA,8046RZ2012,multipication breeding programme,2011-2012,Zürich,8.5092,47.4221,NA
363,CHE001,Triticum,7099,NA,NA,163.7,20120613,39.7,89.2,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
37,CHE001,Triticum,7100,NA,NA,154,20120603,NA,93.3,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7100,NA,NA,154,20120603,NA,94,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7100,NA,NA,153.7,20120603,NA,98.3,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7100,NA,NA,153.7,20120603,NA,106.7,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7100,NA,NA,154.5,20120604,NA,92.5,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7100,NA,NA,153.5,20120603,NA,102.5,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7100,NA,NA,153,20120602,NA,102.5,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
79,CHE001,Triticum,7100,NA,NA,159,20120608,NA,95,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
79,CHE001,Triticum,7100,NA,NA,158.7,20120608,NA,98.3,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
79,CHE001,Triticum,7100,NA,NA,159,20120608,NA,97.5,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
79,CHE001,Triticum,7100,NA,NA,158.5,20120608,NA,100,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
79,CHE001,Triticum,7100,NA,NA,158.7,20120608,NA,98.6,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
79,CHE001,Triticum,7100,NA,NA,158.7,20120608,NA,100,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
79,CHE001,Triticum,7100,NA,NA,159.3,20120608,NA,93.7,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
102,CHE001,Triticum,7100,NA,NA,156,20120605,NA,97.8,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2012,multipication breeding programme,2011-2012,Moudon,6.7921,46.672,NA
128,CHE001,Triticum,7100,NA,NA,152.2,20120601,NA,100,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
128,CHE001,Triticum,7100,NA,NA,152.3,20120601,NA,100,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
128,CHE001,Triticum,7100,NA,NA,152.4,20120601,NA,101.7,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
128,CHE001,Triticum,7100,NA,NA,152.5,20120602,NA,100,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
128,CHE001,Triticum,7100,NA,NA,152,20120601,NA,102.5,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
128,CHE001,Triticum,7100,NA,NA,152.7,20120602,NA,100,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
193,CHE001,Triticum,7100,NA,NA,168.6,20120618,NA,94.2,NA,NA,NA,NA,NA,NA,NA,2046FONTAINES2012,multipication breeding programme,2011-2012,Fontaines NE,6.9018,47.0427,NA
260,CHE001,Triticum,7100,NA,NA,159.3,20120608,41,100,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2012,multipication breeding programme,2011-2012,Oensingen,7.7228,47.2879,NA
260,CHE001,Triticum,7100,NA,NA,160.3,20120609,42.4,95,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2012,multipication breeding programme,2011-2012,Oensingen,7.7228,47.2879,NA
309,CHE001,Triticum,7100,NA,NA,158,20120607,36,96.1,NA,NA,NA,NA,NA,NA,NA,8046RZ2012,multipication breeding programme,2011-2012,Zürich,8.5092,47.4221,NA
363,CHE001,Triticum,7100,NA,NA,159,20120608,37,91.7,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
363,CHE001,Triticum,7100,NA,NA,159.5,20120609,37.7,90,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
363,CHE001,Triticum,7100,NA,NA,159,20120608,38,91.7,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
363,CHE001,Triticum,7100,NA,NA,159.5,20120609,38.2,87.5,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
363,CHE001,Triticum,7100,NA,NA,157,20120606,38.5,97.5,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
363,CHE001,Triticum,7100,NA,NA,159,20120608,38.8,90,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
363,CHE001,Triticum,7100,NA,NA,159.5,20120609,39.1,NA,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
17,CHE001,Triticum,7102,NA,NA,153.6,20120603,41.2,98.3,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2012,multipication breeding programme,2011-2012,Bettens,6.5751,46.6242,NA
37,CHE001,Triticum,7102,NA,NA,144.3,20120524,47,NA,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7102,NA,NA,145.7,20120526,48.2,104.6,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
79,CHE001,Triticum,7102,NA,NA,147.3,20120527,42.7,101.7,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
102,CHE001,Triticum,7102,NA,NA,144.9,20120525,43.4,102.5,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2012,multipication breeding programme,2011-2012,Moudon,6.7921,46.672,NA
128,CHE001,Triticum,7102,NA,NA,146.3,20120526,44.1,98.8,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
128,CHE001,Triticum,7102,NA,NA,147,20120527,44.6,96.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
163,CHE001,Triticum,7102,NA,NA,147.4,20120527,47.2,99.7,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2012,multipication breeding programme,2011-2012,Posieux,7.108,46.7715,NA
184,CHE001,Triticum,7102,NA,NA,148.3,20120528,40.6,106.7,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2012,multipication breeding programme,2011-2012,Vouvry,6.9024,46.3329,NA
218,CHE001,Triticum,7102,NA,NA,152,20120601,42.6,102.3,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2012,multipication breeding programme,2011-2012,Zollikofen,7.4548,46.9959,NA
236,CHE001,Triticum,7102,NA,NA,150,20120530,NA,NA,NA,NA,NA,NA,NA,NA,NA,3186DUEDINGEN2012,multipication breeding programme,2011-2012,Düdingen,7.1915,46.8462,NA
272,CHE001,Triticum,7102,NA,NA,149.3,20120529,40.8,110.3,NA,NA,NA,NA,NA,NA,NA,5444KUETEN2012,multipication breeding programme,2011-2012,Künten,8.3254,47.386,NA
339,CHE001,Triticum,7102,NA,NA,149.9,20120530,33.9,104.1,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2012,multipication breeding programme,2011-2012,Lindau,8.6764,47.4433,NA
339,CHE001,Triticum,7102,NA,NA,148.5,20120529,NA,NA,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2012,multipication breeding programme,2011-2012,Lindau,8.6764,47.4433,NA
363,CHE001,Triticum,7102,NA,NA,153.4,20120602,39.8,98.9,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
37,CHE001,Triticum,7103,NA,NA,143.7,20120524,47.6,NA,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
79,CHE001,Triticum,7103,NA,NA,148,20120528,40.8,83.3,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
128,CHE001,Triticum,7103,NA,NA,148.3,20120528,42,81.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
236,CHE001,Triticum,7103,NA,NA,150.8,20120531,NA,NA,NA,NA,NA,NA,NA,NA,NA,3186DUEDINGEN2012,multipication breeding programme,2011-2012,Düdingen,7.1915,46.8462,NA
339,CHE001,Triticum,7103,NA,NA,148.3,20120528,NA,NA,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2012,multipication breeding programme,2011-2012,Lindau,8.6764,47.4433,NA
37,CHE001,Triticum,7104,NA,NA,157.7,20120607,NA,100,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
79,CHE001,Triticum,7104,NA,NA,167.7,20120617,NA,92.7,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
102,CHE001,Triticum,7104,NA,NA,160.6,20120610,NA,101.8,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2012,multipication breeding programme,2011-2012,Moudon,6.7921,46.672,NA
128,CHE001,Triticum,7104,NA,NA,157.1,20120606,NA,108.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
193,CHE001,Triticum,7104,NA,NA,173.1,20120622,NA,101.9,NA,NA,NA,NA,NA,NA,NA,2046FONTAINES2012,multipication breeding programme,2011-2012,Fontaines NE,6.9018,47.0427,NA
260,CHE001,Triticum,7104,NA,NA,166.7,20120616,41.3,96.7,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2012,multipication breeding programme,2011-2012,Oensingen,7.7228,47.2879,NA
309,CHE001,Triticum,7104,NA,NA,165.7,20120615,31.5,99.6,NA,NA,NA,NA,NA,NA,NA,8046RZ2012,multipication breeding programme,2011-2012,Zürich,8.5092,47.4221,NA
363,CHE001,Triticum,7104,NA,NA,167.7,20120617,34.2,95.3,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2012,multipication breeding programme,2011-2012,Neuwilen,9.1301,47.6238,NA
17,CHE001,Triticum,7106,NA,NA,155.3,20120604,41.6,95,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2012,multipication breeding programme,2011-2012,Bettens,6.5751,46.6242,NA
17,CHE001,Triticum,7106,NA,NA,153,20120602,41.9,94.8,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2012,multipication breeding programme,2011-2012,Bettens,6.5751,46.6242,NA
37,CHE001,Triticum,7106,NA,NA,147.6,20120528,42.2,95.4,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7106,NA,NA,147,20120527,42.6,97.8,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
37,CHE001,Triticum,7106,NA,NA,145,20120525,42.7,NA,NA,NA,NA,NA,NA,NA,NA,1260CN2012,multipication breeding programme,2011-2012,Nyon,6.2352,46.3803,NA
60,CHE001,Triticum,7106,NA,NA,NA,20120101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302VUFFLENS2012,multipication breeding programme,2011-2012,Vufflens-la-Ville,6.5373,46.5754,NA
79,CHE001,Triticum,7106,NA,NA,147.7,20120528,38.8,95,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2012,multipication breeding programme,2011-2012,Eclagnens,6.592,46.6491,NA
102,CHE001,Triticum,7106,NA,NA,144.9,20120525,40.6,97.8,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2012,multipication breeding programme,2011-2012,Moudon,6.7921,46.672,NA
128,CHE001,Triticum,7106,NA,NA,148.7,20120529,42,95.2,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
128,CHE001,Triticum,7106,NA,NA,148,20120528,42.6,92.5,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
128,CHE001,Triticum,7106,NA,NA,147.8,20120528,43.1,95,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2012,multipication breeding programme,2011-2012,Delley,6.9717,46.9132,NA
138,CHE001,Triticum,7106,NA,NA,NA,20120101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1580AVENCHES2012,multipication breeding programme,2011-2012,Avenches,7.0387,46.8876,NA
163,CHE001,Triticum,7106,NA,NA,146.8,20120527,43.7,93,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2012,multipication breeding programme,2011-2012,Posieux,7.108,46.7715,NA
184,CHE001,Triticum,7106,NA,NA,149.4,20120529,38.8,103.5,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2012,multipication breeding programme,2011-2012,Vouvry,6.9024,46.3329,NA
218,CHE001,Triticum,7106,NA,NA,152.3,20120601,36.6,93.8,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2012,multipication breeding programme,2011-2012,Zollikofen,7.4548,46.9959,NA
236,CHE001,Triticum,7106,NA,NA,151,20120531,NA,NA,NA,NA,NA,NA,NA,NA,NA,3186DUEDINGEN2012,multipication breeding programme,2011-2012,Düdingen,7.1915,46.8462,NA
